"","Div","year","HomeTeam","AwayTeam","enough_games","FTR","form_H","form_A","g_H","g_A","s_H","s_A","st_H","st_A","c_H","c_A","B365H","B365D","B365A","A","D","H","iter","H_odds","D_odds","A_odds"
"1635","I1",19,"Genoa","Sassuolo",1,"D",0.5,0.4,1,-3,5,6,-5,3,8,-19,2.5,3.3,2.87,0.19039712682792,0.202125223128222,0.607477650043858,19,1.64615109696267,4.94742805733667,5.25218009672906
"1645","I1",19,"Inter","Bologna",1,"A",0.6,0.2,1,-7,2,-8,2,-13,21,-2,1.33,5.25,9,0.131580882225162,0.261203803093873,0.607215314680964,19,1.64686228397485,3.82842817813266,7.59988824431798
"1655","I1",19,"Roma","Milan",1,"D",0.7,0.6,4,2,9,5,15,10,-7,13,2.15,3.5,3.4,0.256340241125452,0.265015200379255,0.478644558495292,19,2.08923298562859,3.77336846554058,3.90106522335135
"1665","I1",19,"Spal","Torino",1,"D",0.4,0.6,-1,3,4,-7,3,1,7,-14,3.7,3.25,2.15,0.258932045022988,0.224254801647316,0.516813153329696,19,1.93493527313934,4.45921332633356,3.86201715554836
"1675","I1",19,"Udinese","Fiorentina",1,"D",0.4,0.6,-3,1,12,6,-6,0,-2,-4,3.6,3.3,2.1,0.330546469736044,0.225481509151519,0.443972021112437,19,2.25239418802643,4.43495346364753,3.02529323879497
"1685","I1",19,"Cagliari","Atalanta",1,"A",0.3,0.6,-6,7,-19,11,-15,9,3,15,5,4.1,1.66,0.615809986002999,0.206814293308488,0.177375720688512,19,5.63775017301319,4.83525574563834,1.62387753159159
"1695","I1",19,"Frosinone","Lazio",1,"A",0.4,0.5,-2,2,-14,17,0,6,-13,20,7,4.75,1.44,0.477086253810412,0.298355397116756,0.224558349072832,19,4.4531855712729,3.3517074256534,2.09605703793215
"1705","I1",19,"Lazio","Empoli",1,"H",0.5,0.2,1,-6,13,-10,2,-6,18,-1,1.3,5.25,9.5,0.141821411639586,0.22782286743395,0.630355720926464,19,1.58640584483036,4.38937500551792,7.05112146635039
"1719","I1",19,"Chievo","Roma",1,"A",0.3,0.8,-5,5,-16,25,-18,22,-10,12,5.75,4.33,1.53,0.656674268285711,0.174570214810315,0.168755516903973,19,5.92573219735998,5.72835406708172,1.52282501126557
"1725","I1",19,"Fiorentina","Napoli",1,"D",0.5,0.7,0,4,12,20,8,21,7,-1,4,3.6,1.9,0.333935048839521,0.25327918968631,0.412785761474169,19,2.42256418057815,3.94821225241014,2.99459431849146
"1735","I1",19,"Parma","Inter",1,"A",0.5,0.5,-1,0,-52,3,-21,-2,-35,18,5.25,3.8,1.66,0.572954503094632,0.221080892522649,0.205964604382719,19,4.85520316948159,4.52323124169382,1.74533928016765
"1745","I1",19,"Atalanta","Spal",1,"H",0.8,0.5,10,0,18,12,14,5,20,10,1.28,5.5,11,0.163206292791559,0.226783038819128,0.610010668389313,19,1.6393155920378,4.40950083924731,6.12721472251784
"1755","I1",19,"Bologna","Genoa",1,"D",0.3,0.4,-6,-1,-10,-7,-10,-12,1,3,2.25,3.1,3.5,0.36273227852819,0.280369266366686,0.356898455105124,19,2.80191742411844,3.56672474468772,2.75685418473802
"1765","I1",19,"Milan","Cagliari",1,"H",0.7,0.3,3,-5,-4,-15,0,-14,3,3,1.4,4.75,8.5,0.155125406182144,0.229845102568867,0.615029491248988,19,1.62593829113661,4.35075617806725,6.4463973027463
"1775","I1",19,"Sampdoria","Frosinone",1,"A",0.5,0.3,2,-3,-6,-17,-2,-6,1,-16,1.5,4,8,0.163945616586753,0.194889232047099,0.641165151366147,19,1.55966056150942,5.13111981352734,6.09958363522847
"1785","I1",19,"Sassuolo","Juventus",1,"A",0.4,0.8,-3,5,6,20,6,12,-27,11,7,3.75,1.57,0.489268385850486,0.260226864152983,0.25050474999653,19,3.99194027264494,3.84280079328057,2.04386800561765
"1795","I1",19,"Torino","Udinese",1,"H",0.6,0.4,3,-3,-3,11,4,-3,-9,-8,1.72,3.6,5.25,0.210843293820503,0.270160999557425,0.518995706622072,19,1.92679821285726,3.70149652110479,4.7428589350882
"1805","I1",19,"Juventus","Frosinone",1,"H",0.9,0.4,8,-2,21,-20,18,-9,7,-20,1.12,9.5,19,0.0553928354803471,0.133564217379325,0.811042947140328,19,1.2329803292488,7.48703522261489,18.0528761766455
"1819","I1",19,"Atalanta","Milan",1,"A",0.9,0.8,11,6,21,1,13,4,25,-3,2,3.4,3.9,0.148605080049677,0.156184470189296,0.695210449761027,19,1.4384133615134,6.402685227206,6.72924505451438
"1825","I1",19,"Cagliari","Parma",1,"H",0.1,0.3,-9,-3,-27,-46,-24,-21,6,-36,2,3.3,4,0.232522033791948,0.178442652104026,0.589035314104025,19,1.69769108244569,5.60404134442606,4.30066769885026
"1835","I1",19,"Empoli","Sassuolo",1,"H",0.2,0.4,-4,-4,-7,13,0,10,2,-20,2.7,3.4,2.6,0.276272105018935,0.298333800004194,0.425394094976871,19,2.35076135707613,3.35195006394161,3.6196198669115
"1845","I1",19,"Genoa","Lazio",1,"H",0.5,0.5,0,0,-3,13,-7,1,-7,13,3.2,3.4,2.25,0.392311769960979,0.253932489677358,0.353755740361664,19,2.82680925255841,3.93805456430795,2.54899311356237
"1855","I1",19,"Inter","Sampdoria",1,"H",0.5,0.3,0,-1,10,-1,2,-1,21,5,1.61,3.75,6,0.224366638207767,0.261586581832719,0.514046779959515,19,1.9453482425836,3.82282605244442,4.45699061138486
"1865","I1",19,"Napoli","Torino",1,"D",0.8,0.6,5,1,22,-9,22,-4,4,-6,1.44,4.33,8,0.114985252588306,0.212742178829627,0.672272568582068,19,1.48749189946745,4.70052532836398,8.69676743312823
"1875","I1",19,"Spal","Fiorentina",1,"A",0.4,0.6,-1,1,5,-3,0,3,0,0,3.6,3.2,2.15,0.308553052961203,0.232969617687255,0.458477329351542,19,2.18113292845771,4.29240520685589,3.24093374025289
"1885","I1",19,"Udinese","Chievo",1,"H",0.3,0.3,-4,-6,13,-13,-1,-16,-10,-7,1.83,3.4,4.75,0.197352796091447,0.256222839556634,0.546424364351919,19,1.83007944967103,3.90285269545209,5.06706780853834
"1895","I1",19,"Roma","Bologna",1,"H",0.8,0.4,6,-4,17,-7,18,-8,9,17,1.44,4.33,8,0.127978044338593,0.263437165799421,0.608584789861986,19,1.64315641248079,3.79597160091448,7.81384029712385
"1905","I1",19,"Milan","Empoli",1,"H",0.8,0.4,7,0,-7,-5,0,7,-15,4,1.44,4.33,7,0.218892167965323,0.185050262169828,0.596057569864848,19,1.67769029462497,5.40393722372713,4.56845948073583
"1919","I1",19,"Frosinone","Roma",1,"A",0.4,0.8,-4,5,-27,-4,-17,6,-16,6,6.5,4.5,1.45,0.561610942527018,0.182428244980039,0.255960812492942,19,3.9068480454506,5.48160730324088,1.78059208657939
"1925","I1",19,"Torino","Atalanta",1,"H",0.6,0.7,1,5,-20,27,-14,14,-13,21,3.2,3.3,2.3,0.587421939268959,0.199991520212271,0.212586540518769,19,4.70396666486846,5.00021200368195,1.702353850189
"1935","I1",19,"Bologna","Juventus",1,"A",0.4,0.9,-4,10,2,17,3,20,16,2,7.5,4.5,1.44,0.496527210444039,0.236099328711972,0.267373460843989,19,3.74008698112149,4.23550547752697,2.01398831517352
"1945","I1",19,"Chievo","Genoa",1,"D",0.1,0.6,-8,1,-8,6,-13,-4,-11,-7,3.3,3.2,2.3,0.482419728618866,0.24644297677499,0.271137294606144,19,3.68816839252087,4.05773381366446,2.07288371655722
"1955","I1",19,"Fiorentina","Inter",1,"D",0.7,0.5,4,0,5,18,5,4,11,23,2.7,3.3,2.7,0.299050219909473,0.295170397833741,0.405779382256786,19,2.46439332239699,3.3878736056834,3.34391996201412
"1965","I1",19,"Parma","Napoli",1,"A",0.3,0.7,-2,4,-36,32,-15,26,-28,14,7,4.5,1.44,0.686562594313928,0.183588541847703,0.129848863838369,19,7.7012610695213,5.44696302904107,1.45653143396093
"1975","I1",19,"Sampdoria","Cagliari",1,"H",0.3,0.3,-1,-6,-1,-6,-1,-18,4,3,1.75,3.6,5,0.233346206974685,0.306295046638054,0.460358746387261,19,2.17221896585578,3.26482589573736,4.28547784412235
"1985","I1",19,"Sassuolo","Spal",1,"D",0.4,0.4,-3,-3,11,-2,7,-3,-13,2,1.95,3.4,4,0.245182638881957,0.293773498413071,0.461043862704973,19,2.16899102426597,3.40398301889681,4.07859220603891
"1995","I1",19,"Cagliari","Inter",1,"H",0.2,0.5,-7,0,-11,18,-22,10,8,9,5.25,3.7,1.7,0.546247411542131,0.221881978174438,0.23187061028343,19,4.31275010997571,4.50690050732207,1.83067229037638
"2005","I1",19,"Empoli","Parma",1,"D",0.3,0.1,-3,-7,-7,-32,0,-13,-3,-19,2,3.5,3.75,0.13804519788583,0.22649180315668,0.635462998957489,19,1.57365574650381,4.4151708188231,7.24400424871748
"2019","I1",19,"Lazio","Roma",1,"H",0.4,0.8,-1,5,2,-9,2,0,5,7,2.37,3.5,3,0.376549693608243,0.231095714706328,0.392354591685428,19,2.5487149155164,4.32721135167209,2.6556919763169
"2025","I1",19,"Milan","Sassuolo",1,"H",0.8,0.4,8,-3,3,9,6,4,-12,-4,1.5,4.2,7,0.162101059170545,0.206177375412185,0.63172156541727,19,1.58297587852565,4.85019269452249,6.16899115352422
"2035","I1",19,"Atalanta","Fiorentina",1,"H",0.5,0.7,-2,4,16,9,6,2,17,17,1.85,3.75,4.2,0.35560987430074,0.285812180867899,0.358577944831362,19,2.78879394121771,3.4988011951184,2.81207039586954
"2045","I1",19,"Genoa","Frosinone",1,"D",0.7,0.4,3,0,0,-16,-7,-12,-4,-16,1.66,3.6,5.75,0.163186383929067,0.158158993675191,0.678654622395742,19,1.47350355689005,6.32275140833082,6.12796224735684
"2055","I1",19,"Napoli","Juventus",1,"A",0.7,0.9,7,8,34,-3,25,12,12,-4,2.3,3.2,3.2,0.175092601852029,0.182570752680879,0.642336645467091,19,1.55681605129787,5.47732857161371,5.71126357951491
"2065","I1",19,"Spal","Sampdoria",1,"A",0.4,0.4,-3,0,-4,-1,-5,3,4,-1,2.8,3.1,2.7,0.318385509251174,0.252813194341376,0.42880129640745,19,2.33208250156453,3.95548975442195,3.1408464611092
"2075","I1",19,"Torino","Chievo",1,"H",0.8,0.2,4,-5,-15,6,-5,-2,-10,-6,1.44,4.33,8,0.181945244147872,0.233120436516915,0.584934319335213,19,1.70959365341482,4.28962820652338,5.49615904874804
"2085","I1",19,"Udinese","Bologna",1,"H",0.3,0.3,-5,-5,-4,11,-9,6,-8,15,2.8,3,2.8,0.389397013859427,0.292760818862867,0.317842167277706,19,3.14621564710852,3.41575762728144,2.56807310895559
"2095","I1",19,"Juventus","Udinese",1,"H",0.9,0.5,8,-3,-5,-14,12,-17,-5,-14,1.36,4.75,9.5,0.0953250824169977,0.194730145044358,0.709944772538645,19,1.40856026930682,5.13531174011199,10.490418415014
"2109","I1",19,"Chievo","Milan",1,"A",0.2,0.9,-7,9,3,1,-4,5,-11,-10,6,4,1.55,0.517665066031511,0.201470236771697,0.280864697196792,19,3.56043322632084,4.96351230843682,1.93175098266942
"2119","I1",19,"Parma","Genoa",1,"H",0.2,0.6,-6,1,-32,8,-14,-1,-16,0,2.8,3.1,2.7,0.533362301120416,0.254352259180801,0.212285439698784,19,4.71063866376762,3.93155540753099,1.87489816565463
"2125","I1",19,"Bologna","Cagliari",1,"H",0.3,0.4,-2,-3,7,-14,11,-18,8,-4,1.95,3.1,4.75,0.191100956158536,0.316307277188239,0.492591766653225,19,2.03007859184131,3.16148274832414,5.23283619350606
"2135","I1",19,"Fiorentina","Lazio",1,"D",0.5,0.6,1,3,2,5,-3,7,16,2,2.8,3.3,2.55,0.325682673652042,0.223340898710191,0.450976427637766,19,2.21741079736261,4.47746026713005,3.0704734420978
"2145","I1",19,"Frosinone","Torino",1,"A",0.3,0.8,-4,6,-19,-13,-20,-4,-15,-6,4.75,3.3,1.85,0.520304106565999,0.161436110380169,0.318259783053832,19,3.14208722950978,6.19440097785482,1.92195292595323
"2155","I1",19,"Inter","Spal",1,"H",0.5,0.2,0,-5,23,-16,12,-14,12,-4,1.4,4.5,8.5,0.113307531567708,0.243983082891014,0.642709385541278,19,1.55591317397336,4.09864482467702,8.82553865717606
"2165","I1",19,"Sampdoria","Atalanta",1,"A",0.4,0.6,-3,0,-3,19,2,11,-2,13,3.5,3.4,2.15,0.405384267618944,0.307351644913692,0.287264087467364,19,3.48111735377855,3.25360223883238,2.46679528506022
"2175","I1",19,"Sassuolo","Napoli",1,"D",0.2,0.6,-7,6,9,41,0,26,4,18,6,4,1.57,0.589145363974521,0.261355955091163,0.149498680934316,19,6.68902222916177,3.82619940552414,1.69737396090797
"2185","I1",19,"Roma","Empoli",1,"H",0.7,0.4,2,-1,-1,-2,0,2,16,5,1.53,4.5,5.75,0.213053697472973,0.237666548909644,0.549279753617383,19,1.82056592003313,4.20757571727176,4.69365240716771
"2195","I1",19,"Cagliari","Fiorentina",1,"H",0.4,0.5,-4,1,-22,0,-16,-10,-7,4,3.3,3.25,2.3,0.444203849758494,0.247539934775592,0.308256215465914,19,3.24405462024034,4.03975221576491,2.25121867031023
"2205","I1",19,"Sassuolo","Sampdoria",1,"A",0.2,0.4,-7,-1,0,5,-9,14,0,-3,2.4,3.2,3.1,0.391492855101282,0.245946845022125,0.362560299876593,19,2.75816188463098,4.065919202623,2.55432503293398
"2219","I1",19,"Spal","Roma",1,"H",0.1,0.8,-7,3,-27,-3,-17,-4,-6,10,4.33,3.6,1.83,0.605812235060933,0.212513990596233,0.181673774342834,19,5.50437179839129,4.70557254698565,1.65067646727112
"2225","I1",19,"Torino","Bologna",1,"A",0.9,0.3,7,-1,-9,21,-2,9,-1,12,1.95,3.2,4.5,0.25640460311736,0.247475711582515,0.496119685300125,19,2.01564265565285,4.04080058445078,3.90008598848082
"2235","I1",19,"Atalanta","Chievo",1,"D",0.6,0.1,0,-8,19,0,7,-1,14,-4,1.22,6,15,0.112078796193964,0.246959744697444,0.640961459108593,19,1.56015620875354,4.04924292914671,8.92229426045405
"2245","I1",19,"Empoli","Frosinone",1,"H",0.3,0.3,-2,-4,-6,-18,-3,-21,-1,-15,1.8,3.5,4.75,0.201321515795827,0.255878752093742,0.542799732110431,19,1.84230009862376,3.90810097289222,4.96717897263482
"2255","I1",19,"Genoa","Juventus",1,"H",0.5,1,0,11,15,-1,2,12,3,-8,7,4,1.53,0.385782883711307,0.167823909200868,0.446393207087825,19,2.24017745817368,5.95862654351058,2.59213159064965
"2265","I1",19,"Lazio","Parma",1,"H",0.7,0.3,4,-5,-2,-25,10,-7,-2,-9,1.33,5.25,9.5,0.102408626638759,0.195400955155698,0.702190418205543,19,1.42411513184061,5.11768225085279,9.76480236892004
"2275","I1",19,"Milan","Inter",1,"A",1,0.7,10,3,10,27,11,19,-5,10,2.3,3.1,3.4,0.238822034548627,0.216853455135268,0.544324510316105,19,1.83713939212341,4.61140911670614,4.18721832719497
"2285","I1",19,"Napoli","Udinese",1,"H",0.5,0.5,3,-2,33,-17,17,-12,18,-19,1.22,6.5,13,0.0881178672847995,0.179951160724451,0.731930971990749,19,1.36624905662913,5.5570633497121,11.3484362571778
"2295","I1",19,"Chievo","Cagliari",1,"A",0.2,0.6,-5,0,-5,-8,-1,-7,-13,-10,2.7,3,2.87,0.341243096854362,0.268189308117509,0.390567595028129,19,2.56037626451826,3.72870942178591,2.93046221071773
"2305","I1",19,"Juventus","Empoli",1,"H",0.8,0.5,6,0,-9,-2,4,2,-4,0,1.25,6,12,0.204321538917503,0.218513338904949,0.577165122177549,19,1.73260642678332,4.57637966181548,4.89424661393023
"2319","I1",19,"Sampdoria","Milan",1,"H",0.6,0.8,2,6,2,-1,14,5,-11,1,3.25,3.1,2.37,0.30851523167385,0.253387511858991,0.438097256467159,19,2.28259817937244,3.94652440707692,3.24133105057569
"2325","I1",19,"Udinese","Genoa",1,"H",0.4,0.6,-4,2,-20,20,-12,5,-13,13,2.5,3.1,3.1,0.537373724004717,0.251461819472638,0.211164456522645,19,4.73564546073482,3.97674685603241,1.86090230193544
"2335","I1",19,"Bologna","Sassuolo",1,"H",0.4,0.2,0,-6,15,-4,10,-12,3,-3,2.05,3.4,3.75,0.154145035385987,0.292901873272577,0.552953091341435,19,1.80847166904168,3.41411268158531,6.48739673967408
"2345","I1",19,"Fiorentina","Torino",1,"D",0.4,0.7,0,5,-2,-3,-12,-2,4,-9,2.1,3.2,3.8,0.375749139598181,0.178416114330888,0.445834746070931,19,2.24298354673528,5.60487489457043,2.66135007273571
"2355","I1",19,"Frosinone","Spal",1,"A",0.1,0.3,-6,-5,-9,-24,-17,-14,-8,-3,2.9,3.1,2.6,0.32700040440453,0.226469030195177,0.446530565400293,19,2.23948835194193,4.41561479350256,3.05810019354871
"2365","I1",19,"Inter","Lazio",1,"A",0.7,0.7,3,6,21,6,13,15,-1,-1,2.25,3.3,3.3,0.247630791283501,0.20859847338051,0.543770735335989,19,1.83901033103981,4.79389893796525,4.0382700181059
"2375","I1",19,"Parma","Atalanta",1,"A",0.3,0.5,-7,-1,-28,21,-8,8,-2,18,5.75,4,1.6,0.507417349382867,0.320527001446149,0.172055649170984,19,5.81207304042793,3.11986196322997,1.97076430519418
"2385","I1",19,"Roma","Napoli",1,"A",0.6,0.6,-1,5,-3,36,-8,19,12,21,3.1,3.5,2.3,0.516131358372086,0.245598528401883,0.238270113226031,19,4.19691746673812,4.07168563471057,1.93749126802539
"2395","I1",19,"Cagliari","Juventus",1,"A",0.6,0.8,2,4,-15,-2,-12,3,-7,-1,5.25,3.4,1.75,0.389773115075,0.178206099890305,0.432020785034695,19,2.31470344631611,5.61148019408735,2.56559511501346
"2405","I1",19,"Milan","Udinese",1,"D",0.6,0.6,3,-1,-2,-21,4,-12,9,-8,1.44,4.33,8,0.163906454660736,0.204678563953032,0.631414981386232,19,1.58374449368395,4.88570947873892,6.10104099969623
"2419","I1",19,"Empoli","Napoli",1,"H",0.3,0.7,-4,8,-15,23,-8,15,-1,13,7,4.75,1.44,0.619754949885795,0.215369151067415,0.16487589904679,19,6.06516783703002,4.64319051750814,1.61354096515772
"2425","I1",19,"Frosinone","Parma",1,"H",0.1,0.3,-4,-8,9,-34,-4,-15,-5,-7,2.4,3.2,3.1,0.184573579060079,0.214354781147808,0.601071639792113,19,1.66369519670877,4.66516302853282,5.41789353109146
"2435","I1",19,"Genoa","Inter",1,"A",0.4,0.5,-1,1,15,18,6,9,11,4,4,3.25,2.05,0.310923473801367,0.289256762745561,0.399819763453072,19,2.50112698622857,3.45713611155785,3.21622548395573
"2445","I1",19,"Roma","Fiorentina",1,"D",0.4,0.3,-5,-3,1,-1,-7,-11,7,-1,2,3.5,3.75,0.270317298167125,0.286809128588962,0.442873573243913,19,2.25798074307145,3.48663937204433,3.69935630009791
"2455","I1",19,"Spal","Lazio",1,"H",0.5,0.7,-1,6,-29,-4,-15,11,-1,-11,5,3.75,1.72,0.439423523787201,0.178323451714638,0.382253024498162,19,2.61606824776035,5.60778736831682,2.27570884549246
"2465","I1",19,"Torino","Sampdoria",1,"H",0.7,0.8,5,4,1,17,1,22,0,-12,2.15,3.3,3.5,0.281367469229276,0.18211610544716,0.536516425323564,19,1.86387583455048,5.49100255325933,3.55407113245611
"2475","I1",19,"Atalanta","Bologna",1,"H",0.7,0.6,3,2,27,16,13,8,17,10,1.5,4.2,7,0.223362309732191,0.261862354827702,0.514775335440107,19,1.94259501408522,3.81880015039951,4.47703106759144
"2485","I1",19,"Sassuolo","Chievo",1,"H",0.2,0.2,-4,-7,-8,-6,-12,2,-8,-11,1.66,3.75,5.5,0.268247471608347,0.237757111875562,0.493995416516091,19,2.02431028014898,4.20597302899349,3.72790093417932
"2495","I1",19,"Juventus","Milan",1,"H",0.8,0.5,5,0,12,-3,8,4,0,7,1.75,3.5,5.25,0.181775700331316,0.207503441027307,0.610720858641376,19,1.63740927766021,4.81919719041382,5.50128536530094
"2505","I1",19,"Parma","Torino",1,"D",0.3,0.7,-5,4,-32,7,-11,1,-10,3,4,3.3,2,0.54491365620804,0.246285140378361,0.208801203413599,19,4.78924442796038,4.06033428758116,1.83515312675191
"2519","I1",19,"Sampdoria","Roma",1,"A",0.6,0.3,2,-6,8,5,14,-6,-13,1,2.9,3.3,2.5,0.160562025427688,0.311277575096062,0.52816039947625,19,1.89336421471896,3.21256678927608,6.2281227291217
"2525","I1",19,"Cagliari","Spal",1,"H",0.6,0.6,1,0,-20,-29,-12,-17,-11,-8,2.15,3.2,3.6,0.245754948610889,0.177697137084678,0.576547914304433,19,1.73446122202425,5.62755267983563,4.06909405345619
"2535","I1",19,"Fiorentina","Frosinone",1,"A",0.3,0.3,-3,-2,-6,11,-8,-5,-2,-1,1.5,4,7.5,0.35047866344096,0.288393731539972,0.361127605019068,19,2.7691042891811,3.46748174677783,2.85324073705975
"2545","I1",19,"Inter","Atalanta",1,"D",0.6,0.9,5,8,28,33,12,18,12,18,2,3.4,3.9,0.406374432368308,0.241471903491269,0.352153664140423,19,2.83966944498764,4.14126855150316,2.4607847353292
"2555","I1",19,"Lazio","Sassuolo",1,"D",0.7,0.3,6,0,5,-5,12,-8,-2,-5,1.36,5,8.5,0.153339300480913,0.234119039047991,0.612541660471096,19,1.6325420204577,4.27133138793986,6.52148533913831
"2565","I1",19,"Napoli","Genoa",1,"D",0.5,0.3,3,-5,15,10,8,2,10,4,1.25,5.5,14,0.184354912574679,0.275798707547331,0.53984637987799,19,1.85237881974129,3.62583279991762,5.42431978640612
"2575","I1",19,"Udinese","Empoli",1,"H",0.5,0.5,-2,0,-24,-7,-16,2,-12,9,2.3,3.1,3.25,0.421065421280085,0.214275165731069,0.364659412988846,19,2.74228489483853,4.66689640205471,2.3749278602833
"2585","I1",19,"Bologna","Chievo",1,"H",0.6,0.1,0,-11,4,-12,6,-4,10,-10,1.5,4,7,0.0900468619204434,0.234209353620872,0.675743784458685,19,1.47985082955823,4.26968429970887,11.1053286996664
"2595","I1",19,"Milan","Lazio",1,"H",0.3,0.6,-2,3,3,21,5,16,10,10,2.6,3.3,2.75,0.424810228387049,0.29256420926921,0.282625562343742,19,3.53825036810986,3.41805309165424,2.35399228450048
"2605","I1",19,"Roma","Udinese",1,"H",0.5,0.5,-2,-2,3,-22,-2,-13,-6,-12,1.44,4.5,7,0.187628017833296,0.204859940777979,0.607512041388725,19,1.64605790811007,4.88138381863425,5.32969442169604
"2619","I1",19,"Spal","Juventus",1,"H",0.6,0.8,0,5,-32,19,-18,11,-14,5,4,3.2,2.05,0.560693792405618,0.1897960076366,0.249510199957783,19,4.00785218467702,5.26881472614898,1.78350467500196
"2625","I1",19,"Chievo","Napoli",1,"A",0.1,0.6,-11,4,-22,13,-12,9,-10,7,11,5.25,1.3,0.611234427913982,0.243346729991061,0.145418842094957,19,6.87668795593224,4.10936280112222,1.63603349931187
"2635","I1",19,"Fiorentina","Bologna",1,"D",0.3,0.8,-2,4,12,14,0,12,4,13,1.85,3.5,4.5,0.464901929003539,0.235479675235617,0.299618395760844,19,3.33757878070411,4.24665100713859,2.15099129001977
"2645","I1",19,"Frosinone","Inter",1,"A",0.4,0.7,-1,6,10,24,-1,14,2,12,7,3.75,1.57,0.486935046331308,0.233935953623072,0.27912900004562,19,3.58257293164294,4.27467426238912,2.05366199770227
"2655","I1",19,"Sampdoria","Genoa",1,"H",0.4,0.3,0,-5,3,-4,3,-7,-7,-7,2.4,3.1,3.2,0.197768005937889,0.264581381781263,0.537650612280848,19,1.85994394344266,3.77955543684752,5.05642960426097
"2665","I1",19,"Sassuolo","Parma",1,"D",0.4,0.3,1,-5,-24,-33,-15,-12,-15,-5,1.66,4,5,0.236817012381117,0.181512337088952,0.581670650529931,19,1.7191859329484,5.50926739216597,4.22266960445675
"2675","I1",19,"Torino","Cagliari",1,"D",0.6,0.6,1,1,14,-4,3,-1,1,-2,1.85,3.4,4.75,0.223881195827111,0.211425291046424,0.564693513126465,19,1.77087212223039,4.72980311414316,4.46665471973017
"2685","I1",19,"Atalanta","Empoli",1,"D",0.8,0.4,6,-1,20,-15,8,0,11,3,1.33,5.25,9,0.12015878217924,0.163186980497448,0.716654237323312,19,1.39537303754036,6.12793984514983,8.32232136397911
"2695","I1",19,"Lazio","Udinese",1,"H",0.5,0.5,2,0,19,-15,12,-10,0,-8,1.36,5,8.5,0.159820465446344,0.217359223742953,0.622820310810703,19,1.60559953271006,4.60067892578872,6.25702094664296
"2705","I1",19,"Bologna","Sampdoria",1,"H",0.7,0.6,2,3,-5,12,6,9,3,-9,2.2,3.3,3.4,0.256509709452259,0.254105033120438,0.489385257427302,19,2.04337990330358,3.93538053032594,3.8984879057224
"2719","I1",19,"Cagliari","Frosinone",1,"H",0.7,0.4,3,-2,1,11,-1,0,3,0,1.95,3.2,4.2,0.221574627179573,0.245175148636212,0.533250224184214,19,1.87529222613987,4.07871680944216,4.51315212724947
"2725","I1",19,"Empoli","Spal",1,"A",0.5,0.8,0,3,-42,-20,-17,-15,-1,-16,2.15,3.25,3.6,0.362473589500631,0.197360091262059,0.44016631923731,19,2.27186851036838,5.06688051067113,2.75882168788537
"2735","I1",19,"Genoa","Torino",1,"A",0.3,0.5,-6,0,-11,18,-10,3,-3,1,2.75,3,2.87,0.445299934055649,0.282668558992536,0.272031506951815,19,3.67604477586168,3.53771216566893,2.24567740419883
"2745","I1",19,"Inter","Roma",1,"D",0.7,0.5,6,-2,16,4,12,-1,17,-7,1.8,3.6,4.5,0.130734861911594,0.217587065190927,0.651678072897479,19,1.53449999560952,4.59586142734416,7.64906915705637
"2755","I1",19,"Juventus","Fiorentina",1,"H",0.6,0.3,1,-2,4,21,7,9,-1,12,1.4,4.5,9,0.273790602621715,0.32296312546438,0.403246271913904,19,2.47987413560889,3.09632871728661,3.65242630836989
"2765","I1",19,"Lazio","Chievo",1,"A",0.5,0.1,1,-12,15,-26,9,-11,-2,-17,1.18,7,17,0.0645565531058872,0.179710332029236,0.755733114864876,19,1.32321844885519,5.56451033565123,15.4902941977056
"2775","I1",19,"Parma","Milan",1,"D",0.2,0.3,-6,-2,-46,1,-22,2,-8,20,5,3.6,1.75,0.571184714659748,0.251659124541729,0.177156160798523,19,5.64473736331012,3.97362901830402,1.75074713019184
"2785","I1",19,"Udinese","Sassuolo",1,"D",0.5,0.4,0,1,-16,-9,-11,-5,-4,-9,2.35,3.2,3.2,0.298379323676834,0.208813188272454,0.492807488050711,19,2.02918994586604,4.78896954868207,3.35143865760306
"2795","I1",19,"Napoli","Atalanta",1,"A",0.7,0.7,6,5,19,48,7,25,9,14,1.85,3.5,4.2,0.386508048647463,0.253499030580418,0.359992920772119,19,2.77783240252387,3.94478826096641,2.58726824318245
"2805","I1",19,"Bologna","Empoli",1,"H",0.7,0.3,4,-3,6,-39,10,-20,1,-4,1.8,3.6,4.33,0.0951625231116791,0.176739092127333,0.728098384760988,19,1.37344076148207,5.6580578069256,10.5083384435534
"2819","I1",19,"Inter","Juventus",1,"D",0.6,0.8,5,4,19,11,15,11,23,2,2.37,3.4,2.9,0.236237444302195,0.24073306476515,0.523029490932655,19,1.91193807870532,4.15397860271318,4.2330292005733
"2825","I1",19,"Roma","Cagliari",1,"H",0.6,0.7,-1,3,0,4,-2,1,-12,2,1.4,4.2,8,0.348203625905208,0.232820224403602,0.41897614969119,19,2.38677070457843,4.29515950584458,2.87188278812533
"2835","I1",19,"Chievo","Parma",1,"D",0.2,0.3,-11,-3,-29,-34,-10,-16,-19,-3,3.1,3.1,2.4,0.346004490563319,0.295326865492166,0.358668643944516,19,2.78808871888644,3.38607867026756,2.89013590075647
