"","Div","year","HomeTeam","AwayTeam","enough_games","FTR","form_H","form_A","g_H","g_A","s_H","s_A","st_H","st_A","c_H","c_A","B365H","B365D","B365A","A","D","H","iter","H_odds","D_odds","A_odds"
"39","SP1",14,"Ath Bilbao","Villarreal",1,"H",0.5,0.6,-1,3,19,6,5,8,13,12,2.2,3.4,3.2,0.269057013974551,0.226661838127078,0.504281147898372,14,1.98302078942981,4.41185868897503,3.71668437565648
"40","SP1",14,"Celta","Levante",1,"A",0.1,0.5,-5,0,-47,4,-20,-2,-22,9,2.05,3.4,3.5,0.399284870328789,0.306954812855294,0.293760316815917,14,3.40413576223994,3.25780850509559,2.50447756554501
"41","SP1",14,"Vallecano","Valladolid",1,"A",0.4,0.3,-6,-5,5,-40,0,-15,-8,-6,1.91,3.6,3.8,0.138264401894076,0.274145589631908,0.587590008474016,14,1.70186692349828,3.6476968363514,7.23251962400342
"42","SP1",14,"Barcelona","Real Madrid",1,"H",0.9,0.8,12,6,46,63,15,29,20,14,1.75,4,4.33,0.308907603375998,0.143162133435669,0.547930263188333,14,1.82504976852553,6.98508729928473,3.2372139405802
"43","SP1",14,"Elche","Granada",1,"A",0.6,0.3,1,-4,2,-25,2,-8,-1,5,1.91,3.4,4,0.16124180688988,0.225410455573133,0.613347737536987,14,1.63039649256014,4.43635144366919,6.20186550429164
"44","SP1",14,"Levante","Espanol",1,"H",0.6,0.4,1,-2,-5,17,-5,1,3,10,2.4,3.3,2.9,0.282182555333373,0.209048075398054,0.508769369268574,14,1.96552713351757,4.7835886462761,3.54380517540708
"45","SP1",14,"Malaga","Celta",1,"A",0.4,0.1,-1,-5,-9,-30,-9,-16,-13,-18,1.7,3.6,5,0.127548677957909,0.220869879320046,0.651581442722046,14,1.5347275634837,4.5275526164026,7.84014398275458
"46","SP1",14,"Ath Madrid","Betis",1,"H",0.8,0.3,4,-3,19,21,13,7,31,1,1.25,5.5,12,0.165433685798219,0.118933531853369,0.715632782348412,14,1.39736471646591,8.4080577143953,6.04471813086309
"47","SP1",14,"Sevilla","Osasuna",1,"H",0.6,0.5,2,0,-2,-16,1,-3,7,-12,1.5,4.2,6.5,0.18487753228229,0.192762998165871,0.622359469551839,14,1.60678843807117,5.18771760926601,5.40898608746626
"48","SP1",14,"Sociedad","Almeria",1,"H",0.4,0.1,-3,-6,-9,-43,0,-17,-8,-19,1.57,4,5.5,0.110347072311146,0.211123211812195,0.678529715876659,14,1.47377480543796,4.7365706092495,9.06231564694619
"49","SP1",14,"Villarreal","Valencia",1,"H",0.5,0.7,1,3,-6,13,4,1,1,-3,1.95,3.5,3.8,0.326425375514966,0.197815396210258,0.475759228274776,14,2.10190352718171,5.05521824467646,3.06348732362614
"50","SP1",14,"Getafe","Ath Bilbao",1,"A",0.8,0.5,5,0,-25,24,-3,3,-19,15,2.63,3.2,2.7,0.409372542888784,0.209886902341953,0.380740554769263,14,2.62646042685424,4.76447071657084,2.4427627533185
"51","SP1",14,"Celta","Barcelona",1,"A",0.2,0.9,0,9,-14,48,-5,15,-13,13,10,5.5,1.29,0.556225815172388,0.20999895761142,0.233775227216191,14,4.27761320952633,4.76192839895133,1.79783097569838
"52","SP1",14,"Espanol","Malaga",1,"D",0.2,0.3,-6,-6,29,-19,1,-19,21,-13,1.91,3.3,4.2,0.0970941281156125,0.174186432513954,0.728719439370434,14,1.37227024005828,5.74097526177817,10.2992839979908
"53","SP1",14,"Osasuna","Vallecano",1,"H",0.3,0.4,-2,-5,-27,13,-3,-3,-15,7,2.1,3.3,3.5,0.301123516255809,0.255156328310579,0.443720155433611,14,2.25367269833119,3.91916597413484,3.32089639638268
"54","SP1",14,"Real Madrid","Sevilla",1,"H",0.6,0.8,2,5,39,31,23,5,9,13,1.18,7,13,0.32027525751252,0.174067769185157,0.505656973302323,14,1.97762525347815,5.74488892849712,3.12231424858322
"55","SP1",14,"Valencia","Almeria",1,"A",0.5,0,-2,-9,-3,-35,-2,-17,0,-9,1.4,4.5,8,0.099296139235433,0.192562063844604,0.708141796919963,14,1.41214655645164,5.19313087964715,10.0708850082175
"56","SP1",14,"Valladolid","Sociedad",1,"D",0.5,0.5,0,0,-45,-13,-9,1,-9,-13,2.8,3.3,2.5,0.295904025014493,0.239393834469828,0.464702140515679,14,2.15191606152341,4.17721702070833,3.37947413845088
"57","SP1",14,"Ath Bilbao","Elche",1,"D",0.7,0.6,2,1,18,-9,8,-1,7,-3,1.62,3.75,5.5,0.197681485079663,0.199448794322974,0.602869720597363,14,1.6587331654493,5.01381822534693,5.05864269279954
"58","SP1",14,"Betis","Levante",1,"D",0.2,0.7,-8,4,-1,-22,-9,-7,-2,-11,1.8,3.5,4.5,0.262120234640747,0.298055633105082,0.439824132254171,14,2.27363604374056,3.35507834420778,3.81504312847334
"59","SP1",14,"Granada","Ath Madrid",1,"A",0.4,0.8,-3,7,-4,23,-1,20,6,28,6,4,1.53,0.475929820240086,0.248864939158257,0.275205240601657,14,3.63365173502434,4.01824380478154,2.10115012229228
"60","SP1",14,"Villarreal","Getafe",1,"A",0.6,0.8,4,7,-14,5,1,2,-6,-10,1.44,4.2,7.5,0.361569194895863,0.196123828809118,0.442306976295019,14,2.26087322514443,5.09881948599561,2.76572234061039
