"","Div","year","HomeTeam","AwayTeam","enough_games","FTR","form_H","form_A","g_H","g_A","s_H","s_A","st_H","st_A","c_H","c_A","B365H","B365D","B365A","A","D","H","iter","H_odds","D_odds","A_odds"
"100","D1",14,"Hannover","Dortmund",1,"A",0.4,0.6,-3,4,-16,60,-8,23,0,20,4.75,4,1.67,0.610169033776045,0.184794176098506,0.205036790125448,1,4.87717350329259,5.41142595027962,1.63889011838486
"101","D1",14,"Dortmund","Schalke 04",1,"D",0.6,0.7,3,3,52,13,15,3,17,-10,1.44,4.75,6.5,0.155562665509641,0.223571439152389,0.620865895337969,1,1.61065377806853,4.47284323879307,6.42827761226567
"102","D1",14,"Hoffenheim","Hannover",1,"H",0.5,0.4,-1,-4,14,-17,5,-5,5,1,1.91,3.75,3.6,0.202538655422542,0.241363589220461,0.556097755356997,1,1.79824498546669,4.14312698626056,4.93732911336738
"103","D1",14,"Freiburg","Nurnberg",1,"H",0.6,0.2,4,-7,-26,-50,-7,-22,-17,-9,2.15,3.3,3.4,0.160339246372937,0.255895513107256,0.583765240519807,1,1.71301737511737,3.90784499445623,6.23677622678901
"104","D1",14,"Stuttgart","Dortmund",1,"A",0.4,0.7,-2,6,17,60,1,19,10,16,4.75,4,1.67,0.480287818268627,0.220975043980098,0.298737137751275,1,3.34742445324153,4.52539790009076,2.08208487070288
"105","D1",14,"Dortmund","Wolfsburg",1,"H",0.7,0.6,4,-2,42,19,14,2,16,12,1.44,4.5,6.5,0.179904079886807,0.207696553816988,0.612399366296204,1,1.63292135007913,4.81471638128936,5.55851763133545
"106","D1",14,"Dortmund","Mainz",1,"H",0.9,0.4,8,0,8,-2,11,-1,2,-14,1.36,5,7.5,0.178426563795655,0.238661982204579,0.582911453999766,1,1.71552642024495,4.19002637438421,5.60454664780328
"107","D1",14,"Hoffenheim","Ein Frankfurt",1,"D",0.6,0.4,2,-1,26,-23,5,-7,-4,-1,1.91,3.75,3.6,0.173499095384481,0.251167743761455,0.575333160854064,1,1.73812334841873,3.981402966098,5.76371881238898
"108","D1",14,"Wolfsburg","M'gladbach",1,"H",0.7,0.7,5,3,47,-19,13,0,14,-8,1.83,4,3.75,0.130700332683341,0.202556467413327,0.666743199903332,1,1.49982781998374,4.9368949447536,7.65108993580594
"109","D1",15,"Hamburg","Ein Frankfurt",1,"A",0.2,0.5,-6,0,-10,7,-17,-9,0,7,2.05,3.5,3.4,0.355030076877603,0.2735387886207,0.371431134501697,1,2.69228911394726,3.65578865448089,2.81666277064394
"110","D1",15,"Bayern Munich","Werder Bremen",1,"H",0.9,0.2,12,-6,67,-22,29,-6,29,0,1.1,11,17,0.0593600903788062,0.137442946449959,0.803196963171234,1,1.24502462764766,7.27574623383152,16.8463355365281
"111","D1",15,"Hamburg","Hoffenheim",1,"D",0.3,0.7,-3,3,-17,8,-11,12,-7,-6,2.4,3.4,2.8,0.419409610035949,0.22759535915775,0.352995030806302,1,2.83290106865195,4.39376270105264,2.38430397413709
"112","D1",15,"Ein Frankfurt","Bayern Munich",1,"A",0.4,0.9,-2,13,-10,73,1,27,-12,42,13,7,1.18,0.706083663641715,0.177112184990921,0.116804151367364,1,8.56133954395913,5.64613891501175,1.41626276246412
"113","D1",15,"Hoffenheim","FC Koln",1,"A",0.6,0.4,0,-2,12,-30,3,-7,-3,-20,1.8,3.8,4,0.164543736442588,0.255395339371528,0.580060924185884,1,1.72395684367724,3.91549823289955,6.07741152364626
"114","D1",15,"Werder Bremen","Stuttgart",1,"H",0.3,0.5,-7,-3,-29,-10,-3,-10,-8,14,2.63,3.3,2.63,0.36554974754637,0.29696528195798,0.33748497049565,1,2.96309491510494,3.36739700144981,2.73560577380279
"115","D1",15,"Freiburg","Stuttgart",1,"A",0.5,0.3,0,-6,-1,-19,4,-13,0,6,2.25,3.4,3.1,0.202516488695891,0.259831244657816,0.537652266646294,1,1.85993822036255,3.84865184830619,4.93786953565866
"116","D1",15,"Augsburg","Hamburg",1,"H",0.6,0.5,4,-2,22,-4,5,-7,-9,-2,2,3.5,3.75,0.169556946707504,0.246226023633897,0.584217029658599,1,1.71169265740914,4.0613091388214,5.89772356378332
