"","Div","year","HomeTeam","AwayTeam","enough_games","FTR","form_H","form_A","g_H","g_A","s_H","s_A","st_H","st_A","c_H","c_A","B365H","B365D","B365A","A","D","H","iter","H_odds","D_odds","A_odds"
"97","D1",14,"Wolfsburg","Stuttgart",1,"H",0.8,0.4,5,-6,17,-37,1,-16,0,-17,1.75,3.75,4.5,0.0964026427559184,0.145456317703425,0.758141039540656,14,1.31901578709666,6.87491623456966,10.3731596086209
"98","D1",14,"Leverkusen","Ein Frankfurt",1,"A",0.8,0.1,6,-5,-5,-3,3,0,-11,11,1.44,4.33,7,0.255515593865469,0.252017026766835,0.492467379367696,14,2.03059134857613,3.96798586519789,3.91365546373075
"99","D1",14,"Schalke 04","Freiburg",1,"H",0.7,0.4,6,-2,-8,-17,-1,-16,-6,-9,1.4,4.5,8,0.122061726277075,0.250083073124115,0.627855200598811,14,1.59272392590881,3.99867127154066,8.1925762521992
"100","D1",14,"Ein Frankfurt","Augsburg",1,"D",0.3,0.7,-3,3,-2,3,-4,-1,0,2,2.3,3.4,3,0.298879941629417,0.257587112300236,0.443532946070347,14,2.25462394363235,3.88218180276981,3.34582506456692
"101","D1",14,"Braunschweig","Hoffenheim",1,"H",0.1,0.4,-8,-2,-22,-9,-16,-5,-1,-9,4,3.4,1.91,0.356508542182101,0.314656339867204,0.328835117950695,14,3.04103772806266,3.17807040030414,2.80498187751476
"102","D1",14,"Dortmund","Hertha",1,"A",0.3,0.7,-3,3,11,23,2,4,-4,7,1.36,5,7.5,0.356741572181655,0.252819282334578,0.390439145483767,14,2.56121859595038,3.95539450458772,2.80314961299435
"103","D1",14,"Freiburg","Hannover",1,"H",0.2,0.4,-7,-2,-16,10,-15,-5,-9,-2,2.45,3.3,2.8,0.3702685384693,0.319980499323497,0.309750962207203,14,3.22839997937139,3.1251904478998,2.70074255872245
"104","D1",14,"Hamburg","Mainz",1,"A",0.3,0.6,-3,0,-21,-12,5,2,1,-11,2.1,3.5,3.3,0.331126934191352,0.246997905161023,0.421875160647625,14,2.37036946774702,4.04861733279915,3.01998990943491
"105","D1",14,"Nurnberg","Schalke 04",1,"D",0.3,0.7,-5,6,-7,4,-2,6,9,0,3.4,3.5,2.05,0.401216717517184,0.293656904893363,0.305126377589453,14,3.27733055365504,3.40533453610816,2.49241857664411
"106","D1",14,"Werder Bremen","Leverkusen",1,"H",0.1,0.8,-11,6,-21,-5,-12,4,-7,-7,4.5,3.75,1.73,0.502937684854867,0.2675561205939,0.229506194551233,14,4.35718086806049,3.73753363511281,1.98831789725315
