"","Div","year","HomeTeam","AwayTeam","enough_games","FTR","form_H","form_A","g_H","g_A","s_H","s_A","st_H","st_A","c_H","c_A","B365H","B365D","B365A","A","D","H","H_odds","D_odds","A_odds"
"622","I1",20,"Roma","Brescia",1,"H",0.7,0.1,4,-8,0,-22,1,-16,7,-8,1.33,5,9.5,0.097462938317604,0.191026609290461,0.711510452391935,1.40546073025102,5.23487279449887,10.2603104037484
"623","I1",20,"Spal","Genoa",1,"D",0.2,0.3,-4,-5,-17,-15,-9,-8,6,-2,2.6,3.1,2.9,0.264964658057691,0.278559872784676,0.456475469157633,2.1906982249131,3.58989250678251,3.77408824003339
"624","I1",20,"Genoa","Torino",1,"A",0.4,0.3,-1,-4,-11,-13,-8,-10,-7,0,2.37,3.3,3,0.258562719647491,0.274227389499904,0.467209890852606,2.14036564631607,3.64660875714733,3.86753357701118
"625","I1",20,"Fiorentina","Lecce",1,"A",0.3,0.4,-4,-2,2,-6,-8,5,10,-12,1.4,4.75,7.5,0.263498501929235,0.306916132316323,0.429585365754442,2.32782603812351,3.25821908562743,3.79508798979267
"626","I1",20,"Parma","Milan",1,"A",0.5,0.3,1,-2,-2,2,3,0,-19,8,3.6,3.4,2.1,0.316613870954127,0.306604766267258,0.376781362778615,2.65405908780995,3.26152790178197,3.15842131927595
"627","I1",20,"Lazio","Juventus",1,"H",1,0.9,11,5,24,25,15,13,13,5,2.9,3.3,2.4,0.201813501953927,0.217783491229544,0.580403006816528,1.72294076401315,4.59171626992607,4.95506985567444
"628","I1",20,"Verona","Torino",1,"D",0.4,0.6,-2,2,-27,-1,-14,-5,-8,5,2.75,3.2,2.7,0.402026178845962,0.269839112796626,0.328134708357413,3.04752887923936,3.70591197708869,2.4874002058039
"629","I1",20,"Brescia","Lazio",1,"A",0.5,1,-1,9,-12,23,-1,13,-17,15,5.5,4.5,1.55,0.545621339148118,0.255684980259149,0.198693680592733,5.03287269638798,3.91106274207601,1.83277289257291
"630","I1",20,"Roma","Torino",1,"A",0.9,0.5,10,-2,25,-1,18,-1,9,4,1.5,4.33,6.5,0.117804692081266,0.187970145684148,0.694225162234586,1.44045484721582,5.31999374879631,8.48862623663717
"631","I1",20,"Napoli","Inter",1,"A",0.4,0.8,-1,8,36,14,13,15,29,4,2.5,3.4,2.75,0.304075191135331,0.280100835859835,0.415823973004834,2.40486375225984,3.57014286276679,3.28866026940995
"632","I1",20,"Bologna","Verona",1,"D",0.5,0.5,0,0,16,-9,15,3,18,-2,1.9,3.5,4.2,0.178464011685488,0.250616173860343,0.570919814454169,1.7515594566569,3.99016545738686,5.60337062108817
"633","I1",20,"Inter","Cagliari",1,"D",0.7,0.1,6,-8,-3,-3,10,-9,7,-7,1.3,5.5,10,0.110072847465309,0.210030434414744,0.679896718119947,1.47081162969164,4.76121473912355,9.08489262363419
"634","I1",20,"Milan","Verona",1,"D",0.7,0.8,-1,6,6,22,0,22,4,16,1.66,3.6,5.75,0.416800718029479,0.290337041902911,0.29286224006761,3.41457471529666,3.44427288177167,2.39922811248437
"635","I1",20,"Inter","Milan",1,"H",0.7,0.8,4,4,4,25,13,11,5,13,1.95,3.4,4.1,0.315042796532705,0.260078775438986,0.424878428028309,2.35361443187549,3.84498888197279,3.17417192522982
"636","I1",20,"Udinese","Verona",1,"D",0.3,0.7,-2,4,3,2,-4,9,1,4,2.45,3.25,2.87,0.405026188251651,0.290147104944079,0.30482670680427,3.28055245055055,3.4465275819062,2.46897615266961
"637","I1",20,"Sassuolo","Parma",1,"A",0.7,0.5,1,2,-9,-18,0,-6,8,-9,2,3.5,3.75,0.184837480855843,0.24050965446629,0.574652864677867,1.74018100572868,4.1578372486505,5.41015813118504
"638","I1",20,"Spal","Juventus",1,"A",0.2,0.6,-7,4,-7,19,-10,12,-12,23,7.5,5.25,1.36,0.575511855405898,0.272513153451292,0.15197499114281,6.58002999362115,3.66954764324335,1.7375836667947
"639","I1",20,"Lecce","Atalanta",1,"A",0.6,0.7,-1,8,-24,34,-4,27,-15,20,8,5.5,1.33,0.583824487072527,0.278101282725339,0.138074230202135,7.24248108090875,3.59581225300435,1.71284353798571
"640","I1",20,"Parma","Spal",1,"A",0.5,0,1,-9,-20,-13,-4,-13,-12,-9,2,3.4,3.8,0.178577489886826,0.272734998693707,0.548687511419467,1.82253100205065,3.6665627982826,5.59980992360098
"641","I1",20,"Atalanta","Lazio",1,"H",0.9,0.9,10,5,36,4,22,0,18,-5,2.1,3.8,3.2,0.120022172470284,0.171090264870006,0.70888756265971,1.41066094635382,5.84486791670933,8.33179386290135
"642","I1",20,"Milan","Roma",1,"H",0.5,0.6,1,4,4,20,3,11,3,6,2.7,3.5,2.5,0.367127527397727,0.295452809222431,0.337419663379843,2.96366841808586,3.38463527434986,2.72384914061934
"643","I1",20,"Napoli","Spal",1,"H",0.8,0.2,4,-3,18,-16,12,-9,9,-9,1.28,6,10,0.0999428475101378,0.205066700783472,0.69499045170639,1.43886868883555,4.87646212758789,10.0057185172612
"644","I1",20,"Genoa","Juventus",1,"A",0.5,1,0,11,-10,48,-2,31,8,18,8.5,5,1.36,0.592509419183019,0.253939874106451,0.153550706710531,6.5125066593485,3.93794004789025,1.68773688252728
"645","I1",20,"Bologna","Cagliari",1,"D",0.3,0.4,-6,0,3,-7,-7,-8,-3,6,2.05,3.5,3.6,0.326034506415009,0.289682248769084,0.384283244815907,2.60224720564919,3.45205826124726,3.06716001013433
"646","I1",20,"Verona","Parma",1,"H",0.4,0.5,-2,2,-18,-10,-10,-2,-11,-11,2,3.25,4.1,0.334791947673077,0.302610805127685,0.362597247199237,2.7578808381039,3.30457466506543,2.98692966467788
"647","I1",20,"Roma","Udinese",1,"A",0.6,0.3,3,-2,10,-4,4,-10,7,3,1.57,4,6,0.180124374309722,0.235214880070201,0.584660745620077,1.71039360431052,4.25143171087451,5.55171949289056
"648","I1",20,"Brescia","Verona",1,"H",0.2,0.5,-10,-1,-38,-24,-30,-10,-13,-6,5.5,4,1.61,0.40776333215219,0.291279790285752,0.300956877562058,3.32273516425554,3.43312524023372,2.45240295325713
"649","I1",20,"Cagliari","Atalanta",1,"A",0.5,1,1,12,-15,17,-11,18,2,31,5.25,4.75,1.53,0.620399977852953,0.220869621233031,0.158730400914017,6.29999038773734,4.52755790686552,1.61186337153129
"650","I1",20,"Milan","Juventus",1,"H",0.7,1,7,13,41,38,28,26,10,7,3.5,3.3,2.15,0.360773641296118,0.287794737367237,0.351431621336646,2.84550376029502,3.47469870070613,2.77182112420241
"651","I1",20,"Brescia","Roma",1,"A",0.4,0.4,-6,-3,-40,-6,-27,-4,-21,5,6,5,1.44,0.429626752145967,0.293917142582012,0.276456105272021,3.61721076485558,3.40231941293104,2.32760179622205
"652","I1",20,"Genoa","Spal",1,"H",0.2,0.1,-6,-9,-18,-33,-18,-22,-2,-8,1.66,3.8,5.25,0.20048871147325,0.26002093663837,0.53949035188838,1.85360126738077,3.84584415750634,4.98781199525752
"653","I1",20,"Lecce","Fiorentina",1,"A",0.3,0.4,-6,-2,-18,7,-16,3,-14,-3,3.6,3.75,1.95,0.399471879541204,0.319790849337667,0.28073727112113,3.56204929971172,3.12704382277087,2.50330511661674
"654","I1",20,"Spal","Inter",1,"A",0.1,0.7,-10,8,-39,43,-29,26,-5,22,8.5,5,1.33,0.731701420640131,0.211081943030736,0.0572166363291333,17.4774342596373,4.73749665955267,1.36667767998202
"655","I1",20,"Parma","Napoli",1,"H",0.1,0.8,-5,3,-20,44,-10,30,-2,9,5.5,4.2,1.55,0.605946545613987,0.271361303315385,0.122692151070628,8.15048062385301,3.68512381014683,1.6503105880185
"656","I1",20,"Brescia","Parma",1,"A",0.2,0.3,-10,-3,-17,-24,-19,-7,2,-5,3.3,3.8,2.05,0.30695633554007,0.30657935975413,0.3864643047058,2.58756109638964,3.26179818759482,3.25779234444066
"657","I1",20,"Cagliari","Udinese",1,"A",0.3,0.5,-4,1,-8,-25,-14,-6,-24,-9,3.75,3.5,2,0.35702633990414,0.306742875023817,0.336230785072043,2.97414765214236,3.26005942248,2.80091379327501
"658","I1",20,"Inter","Napoli",1,"H",0.8,0.6,9,2,24,40,21,23,22,3,2.05,3.75,3.4,0.219567956837756,0.270473420037619,0.509958623124624,1.96094340727643,3.69722096855548,4.55439862173934
"659","I1",20,"Brescia","Sampdoria",1,"D",0.2,0.4,-8,-2,-27,-6,-21,-5,11,7,6.5,5,1.4,0.375247458894212,0.281940138653924,0.342812402451864,2.91704732048139,3.54685219626525,2.66490811942291
"660","I1",20,"Genoa","Verona",1,"H",0.4,0.4,-9,-2,-17,-16,-7,3,-15,9,1.5,4.5,6,0.362379124210273,0.319808880756096,0.31781199503363,3.14651434063771,3.12686751423471,2.75954085980886
"661","I1",20,"Sassuolo","Udinese",1,"A",0.4,0.5,2,0,-7,-25,0,-10,1,0,1.9,4.2,3.4,0.237568060439371,0.245293925540325,0.517138014020304,1.93371976704218,4.07674180189026,4.20932004980192
"662","I1",21,"Crotone","Atalanta",1,"A",0.1,0.6,-10,3,-5,14,-9,1,-9,-8,6.5,4.75,1.44,0.439922240434809,0.314202317922861,0.24587544164233,4.06709996460191,3.18266270793555,2.27312899436869
"663","I1",21,"Roma","Fiorentina",1,"H",0.7,0.5,4,0,12,3,5,0,3,-2,1.75,3.8,4.2,0.20151014354719,0.2502399182343,0.54824993821851,1.823985613659,3.99616498860785,4.96252934168456
"664","I1",21,"Parma","Fiorentina",1,"D",0.4,0.3,-3,-3,-18,-16,-13,-11,-11,-8,3.4,3.6,2,0.269471841905686,0.288517221753186,0.442010936341128,2.26238746099313,3.46599760639403,3.71096287065866
"665","I1",21,"Genoa","Roma",1,"A",0.2,0.8,-9,6,-36,14,-22,11,-22,0,5.75,4.2,1.53,0.60111812172724,0.267878195071716,0.131003683201044,7.63337316604569,3.73303993530449,1.66356655015926
"666","I1",21,"Crotone","Lazio",1,"A",0.2,0.6,-6,-1,-10,-13,-4,-12,-9,-6,4.75,4,1.66,0.300446963454136,0.273539959801384,0.42601307674448,2.3473457848802,3.65577300196321,3.32837446084774
"667","I1",21,"Spezia","Atalanta",1,"D",0.4,0.5,-3,-1,2,21,-3,7,-4,-9,6.5,5.25,1.4,0.317319138995198,0.316062606785772,0.36661825421903,2.72763286740918,3.16393011552234,3.15140146656938
"668","I1",21,"Napoli","Milan",1,"A",0.8,0.8,9,5,42,22,28,10,30,15,2.3,3.5,3,0.173726093784473,0.203725622090081,0.622548284125446,1.60630111029026,4.90856275092306,5.75618767575936
"669","I1",21,"Verona","Cagliari",1,"D",0.6,0.5,2,1,-32,-12,-11,-8,-15,-13,1.95,3.6,3.75,0.281111115093543,0.274802304357281,0.444086580549176,2.25181314590357,3.63897967427472,3.55731220256886
"670","I1",21,"Sassuolo","Benevento",1,"H",0.6,0.4,1,-4,-19,-7,-7,-1,-20,-7,1.65,4.2,4.75,0.264880211256706,0.29240752153034,0.442712267212954,2.25880345782011,3.41988466906191,3.7752914619615
"671","I1",21,"Torino","Udinese",1,"A",0.4,0.5,-2,1,-3,3,-2,2,-8,2,2.9,3.25,2.5,0.34694313450175,0.30006440474104,0.35299246075721,2.83292169429025,3.33261787869513,2.8823167273107
"672","I1",21,"Lazio","Verona",1,"A",0.7,0.6,2,2,-6,-18,-3,-4,-7,-10,1.65,4,5,0.221683472133912,0.255957544972184,0.522358982893903,1.91439227188156,3.90689791976507,4.51093620274916
"673","I1",21,"Cagliari","Inter",1,"A",0.4,0.8,-1,7,-19,17,-11,9,-19,16,7.5,5.25,1.36,0.569441335293143,0.25472195707641,0.175836707630447,5.68709465432943,3.92584923371967,1.75610714927326
"674","I1",21,"Bologna","Roma",1,"A",0.6,0.7,0,3,11,28,12,13,5,13,3.5,3.8,2,0.334262900695524,0.284380742202814,0.381356357101662,2.62221930060397,3.51641251181075,2.99165715943717
"675","I1",21,"Napoli","Sampdoria",1,"H",0.6,0.2,5,-4,33,-12,17,-17,19,5,1.4,5,7.5,0.0972580440687686,0.17590542020214,0.726836535729091,1.37582516954365,5.68487314859804,10.2819258764131
"676","I1",21,"Juventus","Atalanta",1,"D",0.8,0.6,5,2,33,33,21,19,31,12,1.85,3.9,3.9,0.19978129153712,0.251438686633447,0.548780021829433,1.82222376949213,3.97711272433514,5.00547369729161
"677","I1",21,"Parma","Cagliari",1,"D",0.5,0.4,-2,-2,-28,-22,-23,-13,-13,-21,2.3,3.4,3.1,0.250065904836195,0.277163421434303,0.472770673729501,2.11519042014894,3.60797970679198,3.99894580052825
"678","I1",21,"Parma","Juventus",1,"A",0.5,0.8,-2,5,-22,31,-20,19,-9,29,8.5,5.25,1.33,0.615910728223046,0.238446152739606,0.145643119037348,6.86609849205144,4.19381897552377,1.62361192000192
"679","I1",21,"Torino","Bologna",1,"D",0.1,0.5,-6,-4,5,-4,4,-1,-10,1,2.6,3.5,2.6,0.320450428500041,0.303122414083207,0.376427157416752,2.65655646862076,3.29899721544676,3.12060746706061
"680","I1",21,"Verona","Inter",1,"A",0.6,1,2,9,-10,14,1,12,-3,8,6,4,1.57,0.439495751789242,0.261066232744429,0.299438015466329,3.33958932516518,3.83044559033014,2.27533484892374
"681","I1",21,"Milan","Lazio",1,"H",0.8,0.5,4,0,17,2,12,-7,10,-6,2.2,3.75,3,0.132165989842116,0.206082213147456,0.661751797010427,1.51114058853737,4.85243236049915,7.56624303419197
"682","I1",21,"Atalanta","Sassuolo",1,"H",0.6,0.6,4,1,24,-19,15,-6,20,-25,1.5,4.5,5.5,0.0975658854323725,0.188047581686659,0.714386532880968,1.39980242344045,5.31780303171505,10.24948418772
"683","I1",21,"Parma","Torino",1,"A",0.3,0.2,-5,-4,-5,-10,-13,-8,-8,-19,2.75,3.2,2.6,0.247686473227291,0.315402326609618,0.436911200163091,2.28879461004139,3.17055365681474,4.03736218199669
"684","I1",21,"Spezia","Verona",1,"A",0.1,0.4,-6,-1,5,-6,-3,1,10,-6,2.9,3.4,2.37,0.303963110838403,0.309552009066329,0.386484880095268,2.58742334177084,3.2304749144294,3.28987289688463
"685","I1",21,"Lazio","Fiorentina",1,"H",0.4,0.5,0,0,17,-7,0,-10,8,0,1.72,3.8,4.2,0.222530515120313,0.243555724775618,0.53391376010407,1.87296165546489,4.10583656336256,4.49376571774591
"686","I1",21,"Genoa","Bologna",1,"H",0.4,0.5,-2,0,-17,-5,-4,5,-20,-4,3,3.4,2.35,0.365459174996371,0.316732083842921,0.317808741160708,3.14654655610723,3.15724251192669,2.73628374498993
"687","I1",21,"Parma","Lazio",1,"A",0.1,0.6,-11,2,-7,14,-9,-4,-2,-1,5.5,4.2,1.57,0.42337274008193,0.297230412261157,0.279396847656913,3.57913844907783,3.36439327453937,2.36198485477946
"688","I1",21,"Lazio","Roma",1,"H",0.7,0.7,4,1,25,9,1,10,-4,9,2.8,3.6,2.37,0.286745173728041,0.267867412984365,0.445387413287593,2.24523632722033,3.7331901960705,3.48741702257362
"689","I1",21,"Crotone","Benevento",1,"H",0.2,0.6,-8,0,-13,-17,-10,-12,-8,-8,2.75,3.5,2.4,0.318035954207044,0.280267202683771,0.401696843109185,2.48943952922277,3.56802362325752,3.14429858250867
"690","I1",21,"Inter","Juventus",1,"H",0.7,0.8,5,8,30,14,13,13,17,11,2.4,3.5,2.8,0.287959764902215,0.259066103799297,0.452974131298487,2.2076315862308,3.86001867992239,3.47270737750316
"691","I1",21,"Parma","Sampdoria",1,"A",0.1,0.4,-9,-1,-25,-22,-12,-12,-4,0,3,3.4,2.4,0.355285180277425,0.292214090607818,0.352500729114757,2.8368735648046,3.42214845943929,2.81464033827459
"692","I1",21,"Sassuolo","Spezia",1,"A",0.4,0.5,-2,0,-8,-24,-9,-10,14,-12,1.8,3.8,4.33,0.204655728493185,0.242938037713686,0.552406233793129,1.81026197538258,4.11627594184549,4.8862546255738
"693","I1",21,"Udinese","Verona",1,"H",0.4,0.5,-1,0,-18,-19,-10,-5,-17,-7,2.3,3.1,3.3,0.321172338760694,0.291019677168408,0.387807984070898,2.57859569961092,3.436193764387,3.11359316888464
"694","I1",21,"Bologna","Benevento",1,"D",0.4,0.2,-1,-10,-5,-32,-16,-23,4,-11,1.8,3.6,4.33,0.129310582832105,0.202052925360322,0.668636491807573,1.49558095056497,4.94919832621426,7.73331909963152
"695","I1",21,"Napoli","Juventus",1,"H",0.6,0.8,6,6,21,5,13,17,8,0,3.8,3.6,1.95,0.287994317980994,0.277793131692144,0.434212550326862,2.3030195678297,3.59980102426801,3.47229072785386
"696","I1",21,"Sampdoria","Fiorentina",1,"H",0.5,0.5,0,-6,-4,3,-2,-6,10,4,2.87,3.4,2.45,0.198625861835194,0.227607999515986,0.57376613864882,1.74287036588623,4.39351869058436,5.03459111900408
"697","I1",21,"Verona","Parma",1,"H",0.4,0.1,-2,-9,-21,-21,-9,-7,-3,-1,2,3.3,4,0.213679655891306,0.280343550613347,0.505976793495347,1.97637522680019,3.5670519183058,4.67990270682895
"698","I1",21,"Fiorentina","Spezia",1,"H",0.3,0.5,-8,1,8,6,-4,5,1,-3,2,3.4,3.8,0.339072636510111,0.319724457068704,0.341202906421184,2.93080739108825,3.12769316794903,2.9492205867523
"699","I1",21,"Cagliari","Torino",1,"A",0.1,0.5,-5,0,-5,26,-11,11,-15,4,2.87,3.3,2.45,0.507235625839552,0.306436600044186,0.186327774116262,5.36688641692266,3.26331776248596,1.97147035629615
"700","I1",21,"Genoa","Verona",1,"D",0.8,0.4,5,-2,-37,-27,-8,-12,-6,-5,2.7,3.1,2.8,0.185447606018485,0.225269758168093,0.589282635813422,1.69697856211161,4.43912226892796,5.39235863686653
"701","I1",21,"Milan","Inter",1,"A",0.6,0.9,2,10,-6,23,12,17,-8,8,3.6,3.6,2,0.451302661253823,0.285371005281036,0.263326333465141,3.79756930057426,3.50421024383746,2.21580789535291
"702","I1",21,"Crotone","Cagliari",1,"A",0,0.1,-12,-4,-40,-5,-19,-8,-17,-13,3.3,3.6,2.1,0.39960162556715,0.349589499712526,0.250808874720324,3.98709974324113,2.86049781478654,2.50249232239912
"703","I1",21,"Napoli","Benevento",1,"H",0.4,0.4,-2,-4,1,-24,5,-13,-4,-23,1.4,4.75,7.5,0.14564448595562,0.242449856023611,0.61190565802077,1.63423885184284,4.12456421464163,6.86603405160644
"704","I1",21,"Genoa","Sampdoria",1,"D",0.6,0.3,1,-4,-40,-24,-18,-18,1,5,3,3.2,2.45,0.228045771477854,0.229344536916669,0.542609691605477,1.84294533523939,4.36025210560539,4.3850845973573
"705","I1",21,"Parma","Inter",1,"A",0.2,1,-6,14,-3,31,-4,22,-2,16,11,6,1.25,0.651213637481608,0.239841156933139,0.108945205585253,9.17892618246031,4.16942618517626,1.53559437708834
"706","I1",21,"Roma","Genoa",1,"H",0.5,0.5,1,-2,28,-43,12,-24,18,-9,1.5,4.2,6.5,0.0793949103250131,0.14812753465162,0.772477555023367,1.29453599460214,6.7509393331354,12.595265816239
"707","I1",21,"Inter","Atalanta",1,"H",1,0.9,11,9,19,36,19,17,12,7,2.05,3.6,3.4,0.264415689740587,0.246205958385472,0.489378351873941,2.04340873716782,4.06164012665506,3.78192383735277
"708","I1",21,"Lazio","Crotone",1,"H",0.4,0.2,-4,-8,18,-35,8,-9,8,-3,1.25,6.5,10,0.123935062112082,0.231312310503427,0.644752627384491,1.55098243501017,4.32315944544241,8.06874166969508
"709","I1",21,"Parma","Roma",1,"H",0.3,0.7,-2,4,6,28,-4,14,-5,17,5.5,3.75,1.65,0.508105116382602,0.279375792555205,0.212519091062193,4.70545961307239,3.57940819014374,1.96809669447808
"710","I1",21,"Torino","Inter",1,"A",0.5,1,-1,10,10,15,8,13,-3,12,8,5,1.36,0.449695462225868,0.270662154723565,0.279642383050567,3.57599584544798,3.69464286952613,2.22372713091272
"711","I1",21,"Milan","Napoli",1,"A",0.5,0.7,-2,3,4,-8,9,-1,-2,-3,2.55,3.3,2.8,0.257822655494845,0.268973210588443,0.473204133916713,2.113252882478,3.71784237475644,3.87863509543286
"712","I1",21,"Spezia","Cagliari",1,"H",0.2,0.5,-8,0,-5,8,-8,-4,21,13,2.7,3.1,2.8,0.350118071554849,0.270706543093276,0.379175385351875,2.6373019943581,3.69403705050245,2.85617933275787
"713","I1",21,"Atalanta","Udinese",1,"H",0.8,0.6,9,2,54,-3,32,0,3,-20,1.4,4.5,8,0.0921004938535819,0.196545490847484,0.711354015298934,1.40576981150485,5.08788065138559,10.8577050801678
"714","I1",21,"Benevento","Parma",1,"D",0.3,0.4,-7,0,-40,-9,-22,-2,-16,-20,2.62,3.3,2.7,0.376668502266572,0.328759053502464,0.294572444230964,3.39475066179624,3.04174132802249,2.65485431880442
"715","I1",21,"Juventus","Napoli",1,"H",0.7,0.9,6,6,23,23,17,9,1,-4,1.95,3.6,3.8,0.258087174106395,0.256456539965824,0.485456285927781,2.05991770832434,3.89929615416812,3.87465980617757
"716","I1",21,"Spezia","Crotone",1,"H",0.3,0.2,-5,-5,-12,-56,-11,-21,10,4,1.75,4.2,4,0.178616353326832,0.22948816846604,0.591895478207128,1.6894874801697,4.35752312062215,5.59859151401552
"717","I1",21,"Parma","Milan",1,"A",0.4,0.6,0,2,5,21,3,10,-14,-1,5.25,3.75,1.66,0.386192654525907,0.312115041223604,0.301692304250489,3.31463542792169,3.20394683985635,2.58938120205214
"718","I1",21,"Fiorentina","Atalanta",1,"A",0.4,0.8,1,8,-18,55,-5,31,-8,5,5,4.5,1.57,0.595226538905494,0.276797427197354,0.127976033897152,7.81396304876622,3.61275034282385,1.68003261722638
"719","I1",21,"Sassuolo","Fiorentina",1,"H",0.5,0.4,0,1,2,-18,-13,-8,9,-13,2.55,3.2,2.87,0.216769036759673,0.260528062178616,0.522702901061711,1.91313267626563,3.8383581086724,4.61320498050964
"720","I1",21,"Bologna","Spezia",1,"H",0.4,0.5,-1,-1,-7,-2,-4,-3,-12,4,2,3.6,3.6,0.330713704593685,0.284219547158953,0.385066748247362,2.59695235839375,3.51840684427219,3.02376341261273
"721","I1",21,"Lazio","Benevento",1,"H",0.8,0.4,2,-3,38,-36,14,-16,7,-10,1.36,5,8,0.0699682438150718,0.159297226949747,0.770734529235181,1.29746360396273,6.27757318283681,14.2921980812185
"722","I1",21,"Milan","Sassuolo",1,"A",0.7,0.5,3,1,15,4,3,-14,-2,7,1.53,4.33,5.75,0.209215012356217,0.22615246482787,0.564632522815913,1.77106340777686,4.42179571538663,4.77977172258253
"723","I1",21,"Juventus","Parma",1,"H",0.5,0.3,1,-2,33,-7,20,2,12,-6,1.25,6,11,0.147868524609474,0.259303493677025,0.5928279817135,1.68682995885183,3.85648486960051,6.76276443983622
"724","I1",21,"Roma","Atalanta",1,"D",0.3,1,-5,7,1,39,0,26,5,5,3.6,3.8,1.95,0.518716966037274,0.284534142883828,0.196748891078898,5.08262076861714,3.51451671094632,1.92783360767911
"725","I1",21,"Parma","Crotone",1,"A",0.1,0,-6,-5,4,-35,0,-16,6,4,1.7,4,4.6,0.2199722817395,0.286850452545963,0.493177265714537,2.02766848660624,3.4861370833632,4.54602730895086
"726","I1",21,"Torino","Napoli",1,"A",0.6,0.7,2,5,14,30,1,15,16,0,4.75,3.75,1.72,0.32419135111446,0.286298699495495,0.389509949390045,2.56732851514051,3.49285554479348,3.08459802077488
"727","I1",21,"Verona","Spezia",1,"D",0.2,0.3,-3,-5,-4,-23,-1,-13,9,-1,2.05,3.6,3.4,0.208104526705088,0.251943981741522,0.53995149155339,1.8520182194943,3.96913628612067,4.8052775008452
"728","I1",21,"Sampdoria","Roma",1,"H",0.5,0.4,0,-2,-25,-17,-12,-7,-2,-7,2.87,3.5,2.37,0.252503392222911,0.268101961334584,0.479394646442505,2.08596405366812,3.72992422368752,3.96034283419525
"729","I1",21,"Benevento","Cagliari",1,"A",0.1,0.7,-7,2,3,-4,-9,-2,1,-14,3.2,3.5,2.2,0.3466758383834,0.294423902526626,0.358900259089974,2.78628943466242,3.39646336937459,2.88453906872526
"730","I1",21,"Crotone","Verona",1,"H",0.2,0.2,-8,-4,-43,20,-24,9,-19,15,3.6,3.75,1.9,0.543582696282069,0.3041778234961,0.152239480221831,6.56859835926188,3.28755064556119,1.83964649139805
"731","I1",21,"Genoa","Atalanta",1,"A",0.5,0.8,2,10,-7,47,0,31,-5,13,13,6.75,1.2,0.580383458244411,0.277384512564001,0.142232029191587,7.03076519180497,3.60510394310233,1.72299879639037
"732","I1",21,"Roma","Lazio",1,"H",0.3,0.6,0,0,9,13,3,2,9,3,3,3.6,2.25,0.304009078001988,0.271614141233168,0.424376780764845,2.35639659219273,3.68169343267568,3.28937545737849
"733","I1",21,"Benevento","Crotone",1,"D",0.1,0.4,-8,-6,-7,-38,-10,-18,4,-26,1.45,4.75,6,0.16826139508553,0.249753765651418,0.581984839263052,1.71825781796355,4.00394363380972,5.94313389290326
"734","I1",21,"Udinese","Sampdoria",1,"A",0.3,0.5,-4,-2,-40,4,-14,-4,-26,5,2.4,3.4,2.9,0.450542259375484,0.287738368613312,0.261719372011204,3.82088644151718,3.47537940393305,2.21954762109584
"735","I1",22,"Napoli","Cagliari",1,"H",1,0.2,12,-6,40,-28,19,-10,16,-8,1.25,6,11,0.0455017247709424,0.128996380939133,0.825501894289924,1.21138425837311,7.7521554691666,21.9771888875431
"736","I1",22,"Sassuolo","Inter",1,"A",0.3,0.8,-2,9,-10,18,-7,16,3,-1,4.33,4.2,1.7,0.500910301417278,0.287815818218751,0.211273880363972,4.73319275566507,3.47444419903274,1.99636541147306
"737","I1",22,"Atalanta","Milan",1,"A",0.6,0.9,1,8,30,42,10,5,12,11,2.05,3.75,3.4,0.343540768146707,0.25378155588237,0.402677675970924,2.48337581066254,3.94039667903806,2.91086267692386
"738","I1",22,"Spezia","Salernitana",1,"H",0.2,0.3,-6,-5,-10,-16,-6,-9,-2,4,2.1,3.4,3.5,0.283426444457015,0.28668353792559,0.429890017617395,2.32617636841711,3.48816680314429,3.52825228399484
"739","I1",22,"Salernitana","Empoli",1,"A",0.3,0.4,-2,-4,-11,-19,-5,-2,-1,-10,2.7,3.4,2.62,0.244953073667995,0.28606057395666,0.468986352375345,2.13225820950898,3.49576310418613,4.08241458262076
"740","I1",22,"Udinese","Verona",1,"D",0.3,0.6,-2,6,-7,-9,-1,8,-4,-6,2.4,3.4,2.9,0.389804851476089,0.31320135872726,0.29699378979665,3.36707377176033,3.19283416925024,2.56538623419709
"741","I1",22,"Roma","Milan",1,"A",0.5,1,1,6,43,17,6,6,25,-7,2.3,3.5,3,0.230102599823825,0.232403156541931,0.537494243634244,1.86048504117652,4.30286754654977,4.34588744658095
"742","I1",22,"Milan","Inter",1,"D",1,0.7,6,3,-9,11,0,-4,-13,4,3.25,3.5,2.15,0.246580875120836,0.236160304882686,0.517258819996478,1.9332681461223,4.23441187754545,4.0554645590821
"743","I1",22,"Atalanta","Spezia",1,"H",0.8,0.5,6,-2,36,-8,7,-3,11,12,1.25,6.5,9.5,0.145865090477763,0.199717566085984,0.654417343436253,1.52807686108859,5.00707083306568,6.85564994835039
"744","I1",22,"Genoa","Roma",1,"A",0.4,0.3,-1,-2,15,55,3,4,16,28,4.75,3.9,1.7,0.3739572354349,0.282183870773176,0.343858893791924,2.90816965346582,3.54378865546081,2.67410255837685
"745","I1",22,"Cagliari","Salernitana",1,"D",0.1,0.2,-7,-7,-55,-1,-10,-6,-20,13,1.83,3.6,4.33,0.439611800001842,0.30371945410138,0.256668745896778,3.89607233442502,3.29251217363971,2.27473420867185
"746","I1",22,"Spezia","Bologna",1,"A",0.3,0.4,-6,-3,-19,1,-8,-4,10,20,3,3.5,2.3,0.350181702431684,0.270888934002444,0.378929363565872,2.63901427587879,3.69154983640261,2.85566034163389
